dataset,convention,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,gbdt_mse_std,dm_p_vs_persistence
maec,trading,temporal,har_resid,15,gbdt_tickerFE,val,73,0.2546886442244324,0.3983510807177688,-0.08866814835175232,0.08814636554362584,0.0039161837966234115,0.4984551039764159
maec,trading,temporal,har_resid,15,har,test,507,0.22067933208425558,0.36003246408909956,0.0,,,
maec,trading,temporal,har_resid,15,har,val,73,0.23394516006556443,0.3871677237961213,0.0,,,
maec,trading,temporal,har_resid,15,persistence,test,507,0.22067933208425558,0.36003246408909956,0.0,,,
maec,trading,temporal,har_resid,15,persistence,val,73,0.23394516006556443,0.3871677237961213,0.0,,,
maec,trading,temporal,har_resid,30,ewma,test,507,0.21612502874129597,0.3549934320312947,-0.4419223346447909,0.049302157444272875,,5.026639264178117e-08
maec,trading,temporal,har_resid,30,ewma,val,73,0.3049269204355759,0.43905053198535016,-0.9499494457893611,-0.14124398370973715,,0.00034183755453985756
maec,trading,temporal,har_resid,30,garch,test,507,0.24729982724314373,0.37135551349342943,-0.6499113792254301,0.339450657427906,,5.264845621310574e-05
maec,trading,temporal,har_resid,30,garch,val,73,0.2767739476757111,0.45657092524478177,-0.769916559378403,0.4747624336665433,,0.0002777509026529747
maec,trading,temporal,har_resid,30,gbdt_tickerFE,test,507,0.15931872596289237,0.3055796371695275,-0.06292746671201636,0.17395345092015463,0.0010508824776167013,0.19775147288414108
maec,trading,temporal,har_resid,30,gbdt_tickerFE,val,73,0.16868515920053875,0.3168395804544424,-0.07870939117517346,0.09214488461063805,0.00289185400758427,0.5220728333565582
maec,trading,temporal,har_resid,30,har,test,507,0.1498867335282223,0.2972179456440969,0.0,,,
maec,trading,temporal,har_resid,30,har,val,73,0.1563768338169086,0.3126332021336584,0.0,,,
maec,trading,temporal,har_resid,30,persistence,test,507,0.1498867335282223,0.2972179456440969,0.0,,,
maec,trading,temporal,har_resid,30,persistence,val,73,0.1563768338169086,0.3126332021336584,0.0,,,
maec,trading,temporal,v,3,ewma,test,506,0.7682070106872367,0.6894057917799151,0.44435234139999924,0.36375258672682437,,1.0204360639020513e-17
maec,trading,temporal,v,3,ewma,val,73,0.9076571863655387,0.7646769774514495,0.5192121923226755,0.15805874367518205,,2.655306709853001e-06
maec,trading,temporal,v,3,garch,test,506,0.8478721532374984,0.7214897143017871,0.3867301779541227,0.38957388505688745,,3.13895041099129e-11
maec,trading,temporal,v,3,garch,val,73,0.973018415407173,0.7911701305821858,0.4845902199634249,0.23870788596815998,,6.520998115643474e-05
maec,trading,temporal,v,3,gbdt_tickerFE,test,506,0.8335120979108648,0.7225726763354339,0.39711687191630396,0.19351379325764975,0.005386863362937421,1.484090447937163e-11
maec,trading,temporal,v,3,gbdt_tickerFE,val,73,0.8396865389286896,0.7202470816949669,0.5552163787693524,0.18803529556954215,0.012184773069132515,6.036852437049815e-06
maec,trading,temporal,v,3,har,test,506,0.6818672837518043,0.6466291640996569,0.5068022623827804,0.42221930132893365,,8.172386843373955e-20
maec,trading,temporal,v,3,har,val,73,0.7306358707441053,0.6894856425545126,0.6129807334946821,0.19196593854128102,,2.0999174217621598e-07
maec,trading,temporal,v,3,persistence,test,506,1.3825434136135775,0.9368888448434312,0.0,0.1254113092003213,,
maec,trading,temporal,v,3,persistence,val,73,1.887854001020556,1.1502416119825891,0.0,-0.02011600641737628,,
maec,trading,temporal,v,7,ewma,test,506,0.3991838806159375,0.49609633220230515,0.30118771299415215,0.4719243458038802,,9.238395713636609e-20
maec,trading,temporal,v,7,ewma,val,73,0.4709791398649282,0.5597335651305185,0.43393987722172644,0.28085277057879804,,3.8709880200238086e-05
maec,trading,temporal,v,7,garch,test,506,0.41066094760085137,0.5102054481159134,0.2810959311930642,0.5263256835301768,,3.029053290158945e-07
maec,trading,temporal,v,7,garch,val,73,0.4609901087681806,0.5441116069579933,0.44594548785382904,0.4223435764531656,,0.0005689134394091691
maec,trading,temporal,v,7,gbdt_tickerFE,test,506,0.38098731583749096,0.4816798195319379,0.33304266422328405,0.39852888628786587,0.0027904557294078747,3.116847268996068e-11
maec,trading,temporal,v,7,gbdt_tickerFE,val,73,0.3767686016377053,0.47636166622589443,0.5471695817288161,0.30965691719116384,0.006041156506606324,1.9655916573768317e-05
maec,trading,temporal,v,7,har,test,506,0.3471878274825603,0.45818104980335767,0.3922121319895976,0.5091403620692174,,9.928824812634486e-19
maec,trading,temporal,v,7,har,val,73,0.3290786281192007,0.46451085253683666,0.60448717815765,0.3352153523386401,,1.9989529268765304e-06
maec,trading,temporal,v,7,persistence,test,506,0.5712319145478864,0.5930539959332646,0.0,0.30470566256909026,,
maec,trading,temporal,v,7,persistence,val,73,0.8320302400976782,0.7406983392340077,0.0,0.08595581883253119,,
maec,trading,temporal,v,15,ewma,test,507,0.28015053350514624,0.4079620758669402,0.11959397737357003,0.5571156143102435,,1.1116451264742957e-05
maec,trading,temporal,v,15,ewma,val,73,0.383589384433853,0.5033469201992009,0.1463242017101034,0.35320251758607935,,0.0050611260439092295
maec,trading,temporal,v,15,garch,test,507,0.30088040148702744,0.4209523752148178,0.05444792752975025,0.6295366321791069,,0.49931240658329806
maec,trading,temporal,v,15,garch,val,73,0.3515200496457883,0.4907809501958694,0.21769430757534536,0.5314081204492165,,0.07508787348201237
maec,trading,temporal,v,15,gbdt_tickerFE,test,507,0.24922946176586952,0.3798840344046991,0.21676708443396775,0.5116245954622023,0.0023015440232970604,7.344729078924693e-05
maec,trading,temporal,v,15,gbdt_tickerFE,val,73,0.25121965836426263,0.3977331062925983,0.440912206898653,0.42135628779464396,0.003272251750920777,0.00030855244807273015
maec,trading,temporal,v,15,har,test,507,0.22067933208425558,0.36003246408909956,0.30648922704054893,0.5920642110305129,,1.6386130344159657e-12
maec,trading,temporal,v,15,har,val,73,0.23394516006556443,0.3871677237961213,0.4793564958274611,0.40336912254720475,,3.1748687904565253e-06
maec,trading,temporal,v,15,persistence,test,507,0.31820606209553215,0.4351597404839413,0.0,0.47133186076172384,,
maec,trading,temporal,v,15,persistence,val,73,0.44933847861479526,0.5425505011857485,0.0,0.29880908305565845,,
maec,trading,temporal,v,30,ewma,test,507,0.21612502874129597,0.3549934320312947,-0.14429722509552434,0.6040094583491346,,4.586464166591357e-05
maec,trading,temporal,v,30,ewma,val,73,0.3049269204355759,0.43905053198535016,-0.36609783779237315,0.48688757250401093,,0.00011066039613493405
maec,trading,temporal,v,30,garch,test,507,0.24729982724314373,0.37135551349342943,-0.3093555509467045,0.6567800250335509,,0.015544318753650699
maec,trading,temporal,v,30,garch,val,73,0.2767739476757111,0.45657092524478177,-0.23997019002765407,0.6984450203628286,,0.05747127327768866
maec,trading,temporal,v,30,gbdt_tickerFE,test,507,0.16415134889610877,0.3079307325846236,0.13088301650454098,0.5439095620759804,0.0017089964915326782,0.029757409674927064
maec,trading,temporal,v,30,gbdt_tickerFE,val,73,0.17040280330108554,0.3171059133620015,0.23658133951949784,0.5272861902998891,0.003985802528467672,0.11290123108909966
maec,trading,temporal,v,30,har,test,507,0.1498867335282223,0.2972179456440969,0.20640855779696687,0.6240516689515522,,2.5999152622523367e-05
maec,trading,temporal,v,30,har,val,73,0.1563768338169086,0.3126332021336584,0.299418843528345,0.512526224854992,,0.0067905695999185
maec,trading,temporal,v,30,persistence,test,507,0.18887140858290044,0.33611537124870916,0.0,0.6149938306404746,,
maec,trading,temporal,v,30,persistence,val,73,0.22321016255200332,0.38949332495154837,0.0,0.5331358756016291,,
maec,trading,ticker_disjoint,dv,3,ewma,test,514,0.7635530002788873,0.6828984731148638,0.39771146341618624,0.7227419481805261,,3.4622618289046266e-12
maec,trading,ticker_disjoint,dv,3,ewma,val,257,0.7948190347770839,0.6825778197746554,0.4810420713406779,0.7611098661218002,,1.7848836139111348e-09
maec,trading,ticker_disjoint,dv,3,garch,test,513,0.880905312612836,0.7244068580583869,0.3063324255837717,0.6667878247683233,,6.88632823708974e-07
maec,trading,ticker_disjoint,dv,3,garch,val,257,0.9264429170351616,0.7184147939731333,0.39510143037715584,0.5071676498413683,,1.4468167487390617e-06
maec,trading,ticker_disjoint,dv,3,gbdt_tickerFE,test,514,0.7687828433167214,0.6821245164859044,0.3935861774063484,0.6449995735238264,0.004287286401883332,1.4972811996692876e-09
maec,trading,ticker_disjoint,dv,3,gbdt_tickerFE,val,257,0.7569323938243211,0.6785113272110452,0.5057792402463264,0.7269012617038737,0.0034683874575668037,4.005889448380611e-08
maec,trading,ticker_disjoint,dv,3,har,test,514,0.6674342160117328,0.6315244364520619,0.473529699862556,0.716447423408936,,4.3802353308363935e-14
maec,trading,ticker_disjoint,dv,3,har,val,256,0.7583200239390049,0.6835411607195541,0.5065042505299645,0.7446187008624273,,1.229595498037245e-08
maec,trading,ticker_disjoint,dv,3,persistence,test,514,1.2677528358911943,0.8761900024209289,0.0,,,
maec,trading,ticker_disjoint,dv,3,persistence,val,257,1.5315673793257625,0.9707411054724991,0.0,,,
maec,trading,ticker_disjoint,dv,7,ewma,test,514,0.3458345148141973,0.45306157507462025,0.29736423104175413,0.6402446299151763,,5.569236768154729e-14
maec,trading,ticker_disjoint,dv,7,ewma,val,258,0.36162967554303765,0.47904594503648373,0.3971098449267626,0.7466960382237459,,1.4408187181572913e-14
maec,trading,ticker_disjoint,dv,7,garch,test,513,0.38401355295874556,0.47844108715275885,0.21265403437412722,0.6027426335885175,,0.0006870584266837282
maec,trading,ticker_disjoint,dv,7,garch,val,258,0.4400650833306872,0.5049056262844451,0.2663464193497017,0.473527444605898,,0.00023799562735026789
maec,trading,ticker_disjoint,dv,7,gbdt_tickerFE,test,514,0.3519316811002096,0.46213593243926676,0.2849765515640704,0.5935351816822847,0.002146774859652759,3.69182081941211e-07
maec,trading,ticker_disjoint,dv,7,gbdt_tickerFE,val,258,0.34862360880540183,0.4635060103230385,0.4187928818085435,0.6949858232227113,0.0013340062431215674,9.422678196629535e-09
maec,trading,ticker_disjoint,dv,7,har,test,514,0.30570069189651633,0.42458297388379124,0.3789045583342723,0.630956467055566,,5.733268633428147e-12
maec,trading,ticker_disjoint,dv,7,har,val,256,0.33833845727367035,0.44784129345608825,0.43923112881966253,0.6958188880604771,,5.756218993762499e-10
maec,trading,ticker_disjoint,dv,7,persistence,test,514,0.4921959998235566,0.5390993630207848,0.0,,,
maec,trading,ticker_disjoint,dv,7,persistence,val,258,0.5998268050986963,0.6331315877501922,0.0,,,
maec,trading,ticker_disjoint,dv,15,ewma,test,514,0.26567676581018884,0.39483381810935503,0.11887069046815357,0.5259330144236148,,3.6725738301356864e-05
maec,trading,ticker_disjoint,dv,15,ewma,val,257,0.2367475422218524,0.3899961509079844,0.1475546139285575,0.46604621790225426,,0.0002217647304139977
maec,trading,ticker_disjoint,dv,15,garch,test,513,0.2960504267221517,0.4085309515881887,0.009216935703733609,0.5712361116844092,,0.9100343718633225
maec,trading,ticker_disjoint,dv,15,garch,val,257,0.29685748239228427,0.4027263467870592,-0.06888033054617115,0.32628439533526826,,0.5362119460827828
maec,trading,ticker_disjoint,dv,15,gbdt_tickerFE,test,514,0.2331742997633819,0.3699015314255273,0.22666662579795255,0.4558751210182189,0.0012044709220328624,2.7953055986445014e-05
maec,trading,ticker_disjoint,dv,15,gbdt_tickerFE,val,257,0.1891177385992522,0.34344257106721043,0.319052936388552,0.6493279355112473,0.002337195927492233,7.8871249792762e-06
maec,trading,ticker_disjoint,dv,15,har,test,514,0.20764144716687558,0.342413279483504,0.311347515036161,0.6128109100332633,,2.4042248680169433e-10
maec,trading,ticker_disjoint,dv,15,har,val,256,0.1939667119247927,0.34579690956262,0.30417937873517653,0.62577085533852,,7.6168388161962955e-06
maec,trading,ticker_disjoint,dv,15,persistence,test,514,0.30151847513884855,0.41223933196173723,0.0,,,
maec,trading,ticker_disjoint,dv,15,persistence,val,257,0.27772751907652515,0.4311904892801555,0.0,,,
maec,trading,ticker_disjoint,dv,30,ewma,test,514,0.21031360835645588,0.3520307608143005,-0.14436787389814265,0.01438484360235496,,2.7172808159662787e-05
maec,trading,ticker_disjoint,dv,30,ewma,val,254,0.19062927921907977,0.34616767974970075,-0.18066477529026725,-0.010389085294793068,,0.001584748581190512
maec,trading,ticker_disjoint,dv,30,garch,test,513,0.2417844978239241,0.3644921030455066,-0.3212435041426762,0.3618862130695412,,0.010624431882563144
maec,trading,ticker_disjoint,dv,30,garch,val,254,0.260563029268751,0.36932664748467464,-0.6138003126318821,0.36473892824729887,,0.004238122254684699
maec,trading,ticker_disjoint,dv,30,gbdt_tickerFE,test,514,0.14098452571818554,0.28805987448710973,0.23286865167940302,0.4169496006094365,0.0014325571539305097,1.7635003860952913e-06
maec,trading,ticker_disjoint,dv,30,gbdt_tickerFE,val,254,0.12728788847715436,0.27296393093365123,0.21164090394876575,0.5190691851710172,0.001141965355396491,0.0043819315191811585
maec,trading,ticker_disjoint,dv,30,har,test,514,0.14249842945657046,0.2850696874786288,0.22463113050366568,0.5040244047242773,,6.962234535952889e-07
maec,trading,ticker_disjoint,dv,30,har,val,254,0.13287406280621347,0.2783655584825451,0.17704286483342546,0.30127558949131383,,0.020317789746038116
maec,trading,ticker_disjoint,dv,30,persistence,test,514,0.1837814684888431,0.32595246272364653,0.0,,,
maec,trading,ticker_disjoint,dv,30,persistence,val,254,0.16145927549351458,0.3220789160322218,0.0,,,
maec,trading,ticker_disjoint,har_resid,3,ewma,test,514,0.7635530002788873,0.6828984731148638,-0.14401237149859392,-0.02863520319190771,,0.00016274268685777775
maec,trading,ticker_disjoint,har_resid,3,ewma,val,256,0.797649161510278,0.6842083819583717,-0.05186350924373917,0.05508638447795814,,0.36610735815985385
maec,trading,ticker_disjoint,har_resid,3,garch,test,513,0.880905312612836,0.7244068580583869,-0.3190516018467324,0.24460056792499923,,5.066240085267833e-06
maec,trading,ticker_disjoint,har_resid,3,garch,val,256,0.9300522530627559,0.7210276380918668,-0.22646405699760885,0.15397591451765172,,0.026141574514091638
maec,trading,ticker_disjoint,har_resid,3,gbdt_tickerFE,test,514,0.7752811203785226,0.6824093134158792,-0.16158432064096334,0.022228587413804752,0.007642589591756356,2.6749130780460897e-05
maec,trading,ticker_disjoint,har_resid,3,gbdt_tickerFE,val,256,0.7304773410497871,0.6768427796925156,0.03671627018971779,0.3018985701915696,0.005699067752287866,0.363748777216031
maec,trading,ticker_disjoint,har_resid,3,har,test,514,0.6674342160117328,0.6315244364520619,0.0,,,
maec,trading,ticker_disjoint,har_resid,3,har,val,256,0.7583200239390049,0.6835411607195541,0.0,,,
maec,trading,ticker_disjoint,har_resid,3,persistence,test,514,0.6674342160117328,0.6315244364520619,0.0,,,
maec,trading,ticker_disjoint,har_resid,3,persistence,val,256,0.7583200239390049,0.6835411607195541,0.0,,,
maec,trading,ticker_disjoint,har_resid,7,ewma,test,514,0.3458345148141973,0.45306157507462025,-0.1312846976848414,0.007262321835116671,,0.003161020161358079
maec,trading,ticker_disjoint,har_resid,7,ewma,val,256,0.3638085747997922,0.4806445220660811,-0.07527999545591091,0.04941318499361613,,0.2784743138501709
maec,trading,ticker_disjoint,har_resid,7,garch,test,513,0.38401355295874556,0.47844108715275885,-0.2677091777789573,0.3449652421284428,,0.001887005168640691
maec,trading,ticker_disjoint,har_resid,7,garch,val,256,0.44328283917858463,0.5078552001610082,-0.31017574162439465,0.2322152625743523,,0.026124276451066807
maec,trading,ticker_disjoint,har_resid,7,gbdt_tickerFE,test,514,0.34200223247871336,0.4542176175204057,-0.11874863729286407,0.00010201084999483245,0.0025556809813869386,0.009412021493934167
maec,trading,ticker_disjoint,har_resid,7,gbdt_tickerFE,val,256,0.33670572409712174,0.4584190837353603,0.004825739260340511,0.36932543130483253,0.004284059974497224,0.8373810312400745
maec,trading,ticker_disjoint,har_resid,7,har,test,514,0.30570069189651633,0.42458297388379124,0.0,,,
maec,trading,ticker_disjoint,har_resid,7,har,val,256,0.33833845727367035,0.44784129345608825,0.0,,,
maec,trading,ticker_disjoint,har_resid,7,persistence,test,514,0.30570069189651633,0.42458297388379124,0.0,,,
maec,trading,ticker_disjoint,har_resid,7,persistence,val,256,0.33833845727367035,0.44784129345608825,0.0,,,
maec,trading,ticker_disjoint,har_resid,15,ewma,test,514,0.26567676581018884,0.39483381810935503,-0.2794977565180996,0.12505437044403597,,5.531803119446805e-06
maec,trading,ticker_disjoint,har_resid,15,ewma,val,256,0.23766765527769582,0.3913843358649491,-0.2253012535978205,0.09435993413195601,,0.014391303329885148
maec,trading,ticker_disjoint,har_resid,15,garch,test,513,0.2960504267221517,0.4085309515881887,-0.4382729588685046,0.23288342862726183,,0.0003083606735483129
maec,trading,ticker_disjoint,har_resid,15,garch,val,256,0.29801399271675877,0.4041896455415581,-0.5364182325898716,0.30573115447700416,,0.005549870622110125
maec,trading,ticker_disjoint,har_resid,15,gbdt_tickerFE,test,514,0.23224231511164134,0.36801895209957136,-0.11847763671669428,0.14660822930093634,0.0010420502631160247,0.007162629602815814
